tconst	averageRating	numVotes
tt0166699	5.6	290
tt0166707	6.9	745
tt0166714	7	18
tt0166730	6.5	12
tt0166732	7.2	65
tt0166745	4.4	7
tt0166747	7.5	13
tt0166757	8.4	11
tt0166760	9.3	9
tt0166762	3.6	7
tt0166765	6.6	705
tt0166774	6.7	100
tt0166776	5.7	6
tt0166783	6.5	8
tt0166791	7.4	78
tt0166793	6.4	618
tt0166794	5	214
tt0166795	5.8	462
tt0166797	5.9	107
tt0166800	5.6	142
tt0166803	6.6	143
tt0166808	6	1730
tt0166811	4.1	194
tt0166817	5.9	272
tt0166842	6.1	36
tt0166844	6.3	29
tt0166845	6.8	11
tt0166846	5.4	12
tt0166851	7.2	239
tt0166854	4.5	18
tt0166859	6.4	132
tt0166868	6.3	151
tt0166870	6.4	6
tt0166890	6.9	165
tt0166896	8	90776
tt0166943	6.8	12784
tt0166986	4.2	204
tt0167006	4.4	144
tt0167018	8.9	1843
tt0167055	7.2	19
tt0167057	7.5	24
tt0167059	6.5	1969
tt0167071	4.9	48
tt0167075	6.9	83
tt0167077	6.8	29
tt0167082	5.8	390
tt0167099	6.4	127
tt0167106	7.4	25
tt0167107	4.4	209
tt0167110	5.1	224
tt0167113	6.4	106
tt0167124	4.9	37
tt0167129	6.8	18
tt0167132	6.5	2954
tt0167136	6.5	30
tt0167137	6.9	4826
tt0167140	4.8	71
tt0167145	4.5	503
tt0167150	4.4	311
tt0167167	7	110
tt0167178	6.2	19
tt0167179	4.4	113
tt0167187	7.2	1841
tt0167194	4.1	408
tt0167202	4.4	20
tt0167205	4.2	45
tt0167207	4.6	195
tt0167209	7.7	18
tt0167210	4.8	143
tt0167212	6.7	8
tt0167215	3.8	915
tt0167223	4.9	36
tt0167224	3	11
tt0167235	4.6	13
tt0167236	8.2	46
tt0167237	8	14
tt0167241	4.9	36
tt0167244	7.9	40
tt0167245	6.5	185
tt0167249	5.1	182
tt0167250	5.7	604
tt0167253	6	26
tt0167255	8.3	10
tt0167266	4.7	301
tt0167267	8.1	13
tt0167284	4.1	1023
tt0167302	3.7	68
tt0167311	6	41
tt0167324	6.7	20
tt0167327	5	26
tt0167330	8.7	54
tt0167331	8.1	5531
tt0167334	8.2	68
tt0167336	5.8	193
tt0167339	5.9	31
tt0167341	5.5	1126
tt0167350	4.8	1617
tt0167351	5.8	446
tt0167352	6.7	364
tt0167355	6.8	74
tt0167359	6.9	19
tt0167362	6.6	17
tt0167366	4.1	17
tt0167371	4.5	104
tt0167375	6.8	20
tt0167378	5.5	119
tt0167379	2.9	186
tt0167385	8.2	89
tt0167399	6.4	13
tt0167404	8.2	985990
tt0167407	7.1	9
tt0167410	7.6	6
tt0167412	8.4	13
tt0167413	4.8	79
tt0167423	5.5	1707
tt0167427	5.1	19410
tt0167429	6.9	55
tt0167436	5.3	110
tt0167438	3.7	397
tt0167454	6.8	519
tt0167459	6	26
tt0167481	4.7	106
tt0167508	4.8	200
tt0167568	6.6	79
tt0167672	5.3	12
tt0167688	7.2	79
tt0167734	5.8	24
tt0167737	7	207
tt0167752	5.7	5184
tt0167758	5.3	1557
tt0167762	5.7	156
tt0167763	8.1	38
tt0167768	5.3	41
tt0167784	6.2	9
tt0167785	8.8	13
tt0167787	5.9	163
tt0167795	6.2	14
tt0167803	6.1	13
tt0167811	6.3	18
tt0167825	2.5	1352
tt0167833	5	242
tt0167836	7.8	20
tt0167837	4.1	280
tt0167880	4.2	156
tt0167881	6.2	7
tt0167897	3.8	18
tt0167906	6.8	117
tt0167909	2.3	78
tt0167915	4.1	515
tt0167922	6.1	220
tt0167925	6.9	1830
tt0167926	7.4	2982
tt0167940	6.7	61
tt0167945	5.7	292
tt0167947	5.6	1157
tt0167957	8.3	15
tt0167959	5.9	76
tt0167961	8.5	13
tt0167972	9	11
tt0167973	7.6	14
tt0167976	4.6	161
tt0167978	5.6	70
tt0167979	3.1	8
tt0167990	5.5	226
tt0167993	7.2	12
tt0167998	5	11
tt0168020	4.1	149
tt0168021	6.4	23
tt0168023	5.2	370
tt0168032	4.8	71
tt0168033	7.3	29
tt0168035	5.2	394
tt0168043	7.2	2207
tt0168045	5.4	27
tt0168047	7.6	440
tt0168053	6.9	36
tt0168056	6.6	24
tt0168058	7	25
tt0168059	7.4	5
tt0168068	3.2	222
tt0168074	6.7	32
tt0168075	4	104
tt0168076	6.6	198
tt0168080	6.5	3522
tt0168082	4.8	63
tt0168085	5.6	213
tt0168091	5.3	76
tt0168103	5.3	11
tt0168106	7.8	9
tt0168122	7.2	24478
tt0168123	7	2542
tt0168138	7.7	14
tt0168145	6.5	26
tt0168156	6.1	461
tt0168166	7.5	100
tt0168170	7.3	709
tt0168172	2.6	7012
tt0168176	5.3	952
tt0168178	7.4	14
tt0168181	4.6	8
tt0168199	6.4	544
tt0168203	4.5	119
tt0168204	4.5	48
tt0168205	4.3	342
tt0168219	6.9	9
tt0168224	6	78
tt0168228	6.8	56
tt0168235	4.6	38
tt0168237	8.3	7
tt0168238	6.3	160
tt0168247	6.5	54
tt0168252	8.7	8
tt0168260	5.4	76
tt0168264	6.1	427
tt0168267	2.8	52
tt0168270	5.7	352
tt0168331	6.5	1441
tt0168364	5.9	100
tt0168394	6.4	9
tt0168444	8.2	26
tt0168449	6.6	1974
tt0168450	7.5	125
tt0168455	6.8	7
tt0168462	7.4	18
tt0168463	4.2	22
tt0168464	5.7	18
tt0168472	5.3	26
tt0168473	4.7	578
tt0168475	5.2	185
tt0168480	5.8	34
tt0168482	6.5	240
tt0168495	6.1	39
tt0168496	6.7	962
tt0168497	8.6	6
tt0168499	6.9	117
tt0168501	6.7	10744
tt0168506	6.5	36
tt0168529	6.4	601
tt0168533	6.2	20
tt0168538	7.4	17
tt0168541	6.4	175
tt0168542	6.7	97
tt0168553	5.8	24
tt0168558	5.8	15
tt0168563	5.6	451
tt0168570	6.2	12
tt0168575	5.7	101
tt0168589	7.3	370
tt0168590	7.2	110
tt0168594	6.5	269
tt0168607	6.5	24
tt0168624	7.1	40
tt0168627	6.5	7
tt0168628	6.9	59
tt0168633	4.4	15
tt0168636	5.6	8
tt0168643	6.5	10
tt0168644	6.6	12
tt0168649	7.2	76
tt0168682	6.8	64
tt0168684	7	129
tt0168700	5.6	13
tt0168703	5.8	21
tt0168708	6.7	26
tt0168717	6	12
tt0168730	6.8	912
tt0168731	7.8	110
tt0168732	6.8	10
tt0168734	6.6	262
tt0168739	5.6	22
tt0168740	6.1	2183
tt0168743	6.6	26
tt0168746	5.3	59
tt0168749	6.9	719
tt0168780	6	384
tt0168785	3.7	808
tt0168787	5.8	615
tt0168791	5.7	53
tt0168794	6.7	3108
tt0168805	5.5	348
tt0168808	7.6	44
tt0168810	6.5	13
tt0168813	6.4	101
tt0168817	5.8	51
tt0168819	7	267
tt0168833	7.3	13
tt0168845	7.7	324
tt0168846	7.3	80
tt0168848	6.1	291
tt0168849	7.1	74
tt0168855	5.8	166
tt0168858	7.3	47
tt0168861	4.5	18
tt0168865	5.6	6
tt0168888	5.2	5
tt0168889	7.6	14
tt0168899	5.2	523
tt0168900	4.7	130
tt0168908	7	10
tt0168912	6.2	762
tt0168918	5.4	670
tt0168923	7	17
tt0168942	5.9	274
tt0168947	7.5	10
tt0168950	6.9	125
tt0168954	6.8	13
tt0168960	7.1	149
tt0168972	7.4	1514
tt0168973	7.6	157
tt0168975	6.7	21
tt0168977	8	42
tt0168978	7.3	56
tt0168987	6.1	8461
tt0168993	4.2	122
tt0169024	7.4	985
tt0169025	6.4	384
tt0169026	8.7	7
tt0169027	4.8	9
tt0169050	6.8	18
tt0169064	7.3	64
tt0169080	7.2	31
tt0169081	5.6	41
tt0169083	6.3	400
tt0169105	7.4	15
tt0169106	6	201
tt0169110	6.4	89
tt0169115	7.1	9
tt0169126	7.4	75
tt0169128	6.1	165
tt0169134	5.3	49
tt0169140	7.2	68
tt0169145	7.8	5236
tt0169156	6.4	187
tt0169161	5	278
tt0169164	7	2390
tt0169165	7.8	22
tt0169167	5.8	73
tt0169176	5.2	20
tt0169177	5.8	176
tt0169183	4.1	641
tt0169189	8.3	12
tt0169190	6.1	427
tt0169214	5.9	131
tt0169222	6.7	2210
tt0169226	7.3	111
tt0169228	5.7	25
tt0169231	7.5	6
tt0169232	7.4	21
tt0169252	5.7	17
tt0169257	7.5	77
tt0169264	3.5	18
tt0169268	7.4	151
tt0169272	5	724
tt0169279	6.7	8
tt0169280	6.2	29
tt0169288	7	13
tt0169299	6.1	5417
tt0169302	7.1	2005
tt0169320	4.9	33
tt0169327	7.1	170
tt0169333	5.7	414
tt0169336	5	6
tt0169339	7.1	84
tt0169342	4.3	9
tt0169343	6.5	12
tt0169345	7.5	11
tt0169346	5.7	21
tt0169347	6.4	1012
tt0169348	5.9	81
tt0169351	5.9	12
tt0169353	7.7	19
tt0169364	6.4	600
tt0169367	6.4	12
tt0169368	6.5	22
tt0169376	5	2151
tt0169380	7	32
tt0169386	6.3	27
tt0169388	6.5	171
tt0169396	5.4	246
tt0169410	7.4	91
tt0169444	7.2	682
tt0169475	6.6	136
tt0169526	8	8
tt0169547	8.4	1148361
tt0169548	6	429
tt0169557	6.8	76
tt0169568	5.4	12
tt0169574	7	36
tt0169582	7.9	11
tt0169585	6	87
tt0169590	7.7	9451
tt0169600	7.8	11
tt0169612	7.9	24
tt0169619	4.1	256
tt0169623	6.4	13
tt0169624	6.6	88
tt0169629	6	327
tt0169636	6.4	50
tt0169638	6.1	475
tt0169639	5.4	323
tt0169647	3.6	16
tt0169652	6.9	102
tt0169657	5.4	7
tt0169678	5.8	30
tt0169685	6.4	197
tt0169688	6.7	47
tt0169698	3.3	7
tt0169718	7	290
tt0169728	6.8	22
tt0169730	6.1	62
tt0169742	6	42
tt0169772	8.2	33
tt0169832	6.3	583
tt0169847	7.5	45
tt0169858	8	54792
tt0169863	6	366
tt0169880	7.3	14363
tt0169883	7.1	40
tt0169900	6.5	17
tt0169904	6.5	53
tt0169921	5.5	140
tt0169922	8.8	133
tt0169929	6.9	652
tt0169933	7.2	27
tt0169949	6.1	11
tt0169951	6.3	163
tt0169981	6.3	141
tt0169986	6.1	8
tt0169988	5.4	30
tt0169989	5	428
tt0169990	4.9	322
tt0169994	6.3	23
tt0169995	6.7	33
tt0170048	7.1	14
tt0170049	6.2	131
tt0170053	6.5	27
tt0170071	5.3	18
tt0170079	7.6	28
tt0170082	4.2	343
tt0170104	8.2	36
tt0170107	4.5	882
tt0170132	3.2	18
tt0170135	4.5	24
tt0170142	6.8	9
tt0170147	6	38
tt0170157	6.4	140
tt0170161	5.8	137
tt0170180	6.8	590
tt0170181	6.9	804
tt0170223	6.6	343
tt0170224	6.4	369
tt0170229	6.3	16
tt0170247	6.6	42
tt0170254	6.5	91
tt0170256	6.4	115
tt0170259	7.2	3245
tt0170272	5.4	95
tt0170276	5.1	17
tt0170348	3.4	203
tt0170351	6.1	3471
tt0170363	5.5	66
tt0170407	5.4	447
tt0170416	5.9	72
tt0170454	3.1	281
tt0170459	2.9	206
tt0170489	7.9	9
tt0170510	6	11
tt0170541	4.7	44
tt0170544	7.2	2667
tt0170549	5.8	131
tt0170553	6.3	61
tt0170560	7.4	107
tt0170562	7.7	65
tt0170568	6.2	101
tt0170572	8.2	18
tt0170579	6.5	39
tt0170582	7.4	23
tt0170623	6.2	132
tt0170624	6.2	205
tt0170626	6.1	149
tt0170627	3.7	42
tt0170632	6.7	19
tt0170634	5	205
tt0170637	5.4	157
tt0170651	6.8	18
tt0170669	3.5	11
tt0170698	4.1	42
tt0170702	7.5	88
tt0170704	6.7	280
tt0170705	7.6	9273
tt0170718	6.1	97
tt0170734	7.4	254
tt0170736	6.3	14
tt0170759	6.5	12
tt0170765	5.8	43
tt0170772	6.6	207
tt0170800	3.5	29
tt0170801	5.6	419
tt0170810	4.8	29
tt0170821	8	11
tt0170884	8.2	63
tt0170915	5.5	9
tt0170983	5.5	15
tt0171041	6.4	12
tt0171042	6.6	13
tt0171049	3.6	1374
tt0171053	6.2	119
tt0171062	5.4	93
tt0171063	6.8	202
tt0171069	4.6	99
tt0171084	3.4	207
tt0171092	6.1	405
tt0171099	6	363
tt0171135	5.7	998
tt0171151	5.9	174
tt0171152	8.4	10
tt0171202	5.7	35
tt0171214	6.7	328
tt0171227	3.9	1497
tt0171259	6.1	1457
tt0171260	5.5	21
tt0171308	4.8	240
tt0171311	5.8	257
tt0171317	6	75
tt0171319	3.7	686
tt0171324	7.3	40
tt0171326	4.1	541
tt0171340	7	444
tt0171351	6.7	338
tt0171363	5	76748
tt0171381	6.3	40
tt0171392	5.4	58
tt0171410	6.8	4835
tt0171420	6.8	51
tt0171465	3.9	270
tt0171467	7.8	10
tt0171481	6.4	66
tt0171484	5.1	60
tt0171485	4.8	8
tt0171492	6.8	723
tt0171497	3.5	152
tt0171512	4.6	353
tt0171546	6.5	596
tt0171572	6.3	13
tt0171576	4.7	877
tt0171606	9	268
tt0171612	5.6	417
tt0171628	5.8	9
tt0171680	7.6	17
tt0171685	7.5	10795
tt0171689	4.2	644
tt0171690	5.1	25
tt0171695	6.2	138
tt0171698	6	1259
tt0171729	8.2	6
tt0171741	7.1	1194
tt0171746	4.2	412
tt0171764	5.2	95
tt0171791	4.4	213
tt0171803	6.4	22
tt0171804	7.5	98278
tt0171806	5.1	33
tt0171825	3.5	401
tt0171826	6.1	29
tt0171841	3.6	269
tt0171851	6	2712
tt0171854	8	269
tt0171855	5.5	31
tt0171865	7.1	4132
tt0171868	5.6	9
tt0171889	3.7	141
tt0171923	7.1	120
tt0172089	4.6	842
tt0172097	5.4	9
tt0172118	5.5	13
tt0172144	5.8	15
tt0172148	8.5	10
tt0172163	4.2	214
tt0172170	4.3	215
tt0172175	4.3	141
tt0172179	7.8	151
tt0172182	6.5	87
tt0172184	2.9	1232
tt0172188	6.1	817
tt0172201	5.2	146
tt0172234	5.5	2916
tt0172240	6.3	49
tt0172258	6.6	10
tt0172279	6	15
tt0172287	4	8
tt0172294	5.3	190
tt0172300	5.1	893
tt0172310	8.2	12
tt0172319	6.9	31
tt0172333	5.2	15
tt0172338	6.3	123
tt0172341	5.2	901
tt0172345	4.7	1016
tt0172348	7	3705
tt0172360	4.6	41
tt0172396	7	22995
tt0172402	5.5	111
tt0172409	6.7	54
tt0172425	4.9	220
tt0172460	6.7	37
tt0172469	4.3	408
tt0172477	7.2	809
tt0172486	7.2	13
tt0172487	5	217
tt0172488	4.8	64
tt0172489	4.4	6
tt0172492	7	13
tt0172493	7.3	188212
tt0172496	8.2	30
tt0172497	6.8	34
tt0172505	6.3	107
tt0172515	5.5	687
tt0172518	5.6	722
tt0172519	4	2397
tt0172529	5.6	214
tt0172534	5.1	688
tt0172540	2.2	36
tt0172552	6.4	10
tt0172554	7.8	18
tt0172559	5.6	15
tt0172574	4.6	475
tt0172600	3.7	113
tt0172606	4.8	802
tt0172610	4.6	784
tt0172617	5.1	87
tt0172618	5.9	17
tt0172619	3.9	122
tt0172622	4.6	112
tt0172627	4.9	5497
tt0172636	6	76
tt0172646	5	109
tt0172669	4.1	3503
tt0172684	7.6	52797
tt0172704	3.3	645
tt0172711	5.7	702
tt0172726	6	3772
tt0172729	6.4	17
tt0172736	7.7	29
tt0172748	5	8
tt0172758	7.6	6
tt0172761	5.3	2201
tt0172767	8	24
tt0172826	6.2	8
tt0172873	4.8	31
tt0172880	7.2	10
tt0172907	5.7	46
tt0172917	7.2	5
tt0172955	4.7	11
tt0172980	4.8	354
tt0173052	4.3	320
tt0173064	6.9	9
tt0173080	6.6	5464
tt0173081	6.6	3334
tt0173084	8.8	8
tt0173102	6.7	7797
tt0173131	7	6
tt0173132	8.8	11
tt0173138	5.8	86
tt0173146	5.8	16
tt0173156	4.3	148
tt0173167	4.9	279
tt0173171	5.6	472
tt0173172	6.9	47
tt0173188	5.8	52
tt0173189	6.5	123
tt0173216	5.7	12
tt0173235	4.7	111
tt0173245	7.8	140
tt0173255	4.4	127
tt0173275	5.2	94
tt0173278	5.8	12
tt0173283	6.7	1515
tt0173298	5.9	181
tt0173301	5	101
tt0173328	5.4	8
tt0173338	7.3	82
tt0173369	4	942
tt0173387	6.4	199
tt0173390	6.1	902
tt0173437	7.3	49
tt0173445	7.1	20
tt0173450	4	145
tt0173460	5.1	18
tt0173463	7.1	13
tt0173602	6	62
tt0173625	8.2	19
tt0173640	8.2	5
tt0173651	7	90
tt0173666	5.7	153
tt0173676	6.9	28
tt0173691	5.2	7
tt0173700	4.7	34
tt0173714	7.3	5596
tt0173731	8.4	31
tt0173735	6.4	107
tt0173741	7.4	12
tt0173747	5.7	49
tt0173761	7.7	48
tt0173772	8.2	3321
tt0173787	3.4	9
tt0173789	9.6	5
tt0173796	4.8	552
tt0173797	4.5	479
tt0173798	4.7	445
tt0173799	4.3	395
tt0173800	4.4	378
tt0173801	4.1	372
tt0173802	7.4	49
tt0173806	7.2	106
tt0173849	6.9	9
tt0173872	6.5	44
tt0173884	6.8	9
tt0173886	6.6	18158
tt0173906	7.2	1710
tt0173910	5.4	694
tt0173933	7.2	441
tt0173943	6.2	199
tt0173953	5.1	36
tt0173957	5.2	772
tt0173974	5.4	1657
tt0173976	7.3	13
tt0173991	4.5	189
tt0173998	6.5	15
tt0174018	5.6	64
tt0174031	3.3	20
tt0174032	6.9	9
tt0174050	5.6	10
tt0174072	5.6	11
tt0174093	5.3	41
tt0174105	3.9	1058
tt0174110	6.1	34
tt0174161	6.6	19
tt0174179	4.3	9
tt0174180	6.9	251
tt0174203	3.5	14
tt0174204	4.7	3622
tt0174221	7.4	677
tt0174240	7	443
tt0174255	4.2	975
tt0174263	6.6	60
tt0174268	6.5	3397
tt0174270	3.7	8
tt0174292	7.1	10
tt0174330	6.3	4263
tt0174356	6.3	24
tt0174364	4	12
tt0174396	7.8	7
tt0174398	6.7	627
tt0174425	7	8
tt0174446	5.3	185
tt0174447	7.3	11
tt0174454	6.3	339
tt0174456	8.6	43
tt0174466	6.1	19
tt0174474	6.1	33
tt0174475	6.5	124
tt0174481	7.2	396
tt0174503	1.9	163
tt0174510	7.5	25
tt0174511	7.6	194
tt0174533	3.4	6
tt0174543	5.1	617
tt0174557	3.5	389
tt0174564	5.8	110
tt0174578	5.5	31
tt0174596	7.6	25
tt0174629	5	145
tt0174640	6.1	402
tt0174658	4.7	158
tt0174683	7.5	106
tt0174686	5.5	12
tt0174721	6.7	34
tt0174726	6	22
tt0174730	7.2	17
tt0174731	4.9	189
tt0174741	4.2	2928
tt0174748	8.6	7
tt0174792	6.9	1494
tt0174794	7.4	12
tt0174806	5.8	22
tt0174826	6.6	72
tt0174852	7.9	4538
tt0174856	7.6	97515
tt0174857	5.4	10
tt0174863	6.4	22
tt0174864	7.2	23
tt0174874	4.5	24
tt0174882	8	307
tt0174885	5.4	420
tt0174898	5.3	19
tt0174915	6.6	22
tt0174916	7.2	21
tt0174931	5.1	3944
tt0174953	6.1	54
tt0174977	5.1	10
tt0174982	4.4	959
tt0174987	6.6	71
tt0175047	4.2	1758
tt0175049	8.3	17
tt0175076	6.2	51
tt0175080	5.3	173
tt0175087	6	10
tt0175103	6.1	52
tt0175129	5.6	10
tt0175136	5.9	737
tt0175144	4.6	30
tt0175145	6.4	385
tt0175159	5.9	977
tt0175174	4.8	12
tt0175193	5.8	146
tt0175201	1	20
tt0175205	4.6	298
tt0175211	4.7	17
tt0175293	3.8	28
tt0175317	7.2	1255
tt0175318	8.5	11
tt0175319	6.1	11
tt0175323	4.1	170
tt0175324	6.4	33
tt0175336	6.1	13
tt0175368	6.6	15
tt0175414	5	112
tt0175422	4.8	45
tt0175442	6.6	8
tt0175451	8	23
tt0175475	7.4	18
tt0175490	6.3	23
tt0175512	6.1	22
tt0175513	4.7	14
tt0175522	7.7	10
tt0175523	6.4	199
tt0175527	7.4	215
tt0175529	6.5	124
tt0175536	5.3	3073
tt0175541	4.9	84
tt0175550	7.2	134
tt0175554	5	67
tt0175555	4.8	411
tt0175575	6.8	199
tt0175592	5.9	197
tt0175593	4	149
tt0175604	6.3	28
tt0175605	6.4	61
tt0175680	7.8	4269
tt0175701	6.6	82
tt0175709	5.2	94
tt0175714	4	44
tt0175733	4.6	174
tt0175740	6.7	44
tt0175765	7.3	12
tt0175767	5	59
tt0175771	4.3	663
tt0175773	4.2	11
tt0175776	8.4	31
tt0175777	4.9	778
tt0175786	5.8	76
tt0175789	5.5	123
tt0175799	6.5	21
tt0175804	4.1	12
tt0175807	8	15
tt0175811	5.3	12
tt0175844	7.9	585
tt0175862	6.2	96
tt0175876	3.9	365
tt0175877	5.9	1810
tt0175878	7.1	450
tt0175880	8	312562
tt0175884	7	18
tt0175906	7.8	32
tt0175918	6.3	14
tt0175923	6.4	32
tt0175926	7.9	231
tt0175940	5.8	104
tt0175942	6	360
tt0175952	7.2	14
tt0175962	4.7	187
tt0175963	4.6	194
tt0175996	6.6	1172
tt0175997	3.8	501
tt0176005	5.7	57
tt0176018	6.4	53
tt0176020	7.8	30
tt0176030	4.3	8
tt0176047	6.6	687
tt0176086	7	11
tt0176093	8.3	248
tt0176094	6.2	20
tt0176102	7.1	66
tt0176113	5	191
tt0176118	6.4	98
tt0176130	7.4	6
tt0176141	7.2	51
tt0176145	4.3	73
tt0176158	7	12
tt0176163	7.5	40
tt0176170	7.8	17
tt0176174	7.2	69
tt0176188	5.2	23
tt0176190	7.2	10
tt0176201	7.7	8
tt0176203	5	35
tt0176207	6.8	48
tt0176222	4.9	10
tt0176225	6.9	192
tt0176231	6.5	9
tt0176234	7.2	69
tt0176236	8.9	309
tt0176240	10	6
tt0176242	4.4	51
tt0176248	6.1	16
tt0176250	6.2	1410
tt0176269	4.2	29542
tt0176275	7.4	20
tt0176318	8.2	59
tt0176326	4	1129
tt0176331	7.5	28
tt0176363	6.9	18
tt0176375	8	35
tt0176406	5.2	10
tt0176415	7.3	1954
tt0176422	6.3	1820
tt0176426	5.6	1879
tt0176449	7.4	12
tt0176452	5.4	99
tt0176457	7.3	796
tt0176467	3.5	64
tt0176480	6.5	133
tt0176481	6	145
tt0176482	7.8	18
tt0176501	5.9	110
tt0176507	8.3	151
tt0176538	6.7	47
tt0176560	7.7	19
tt0176568	7.2	178
tt0176573	7.6	70
tt0176589	6.8	184
tt0176590	7.6	11
tt0176605	7.7	19
tt0176613	5.7	29
tt0176614	7.7	39
tt0176615	6.9	56
tt0176633	3.9	10
tt0176634	2.4	9
tt0176641	8.5	49
tt0176645	7.2	82
tt0176646	5.4	630
tt0176649	6.4	10
tt0176652	8.2	7
tt0176672	6.8	27
tt0176673	5.9	86
tt0176686	5.3	390
tt0176687	7.1	37
tt0176689	4.7	229
tt0176690	7.4	7
tt0176700	3.6	361
tt0176703	8.2	46
tt0176705	5.8	268
tt0176706	8	8
tt0176707	8.2	7
tt0176716	7.7	14
tt0176717	6.7	12
tt0176722	6.8	23
tt0176726	5.4	32
tt0176730	6.5	42
tt0176734	6.2	367
tt0176735	8.3	17
tt0176736	6.6	18
tt0176738	7.6	7
tt0176739	4.6	187
tt0176740	6.6	8
tt0176741	2.8	363
tt0176743	7.4	6
tt0176762	6.4	24
tt0176770	6.1	14
tt0176774	4.3	238
tt0176778	6.9	14
tt0176780	7.9	15
tt0176786	6.7	15
tt0176795	7.1	9
tt0176809	7	1190
tt0176820	6.4	146
tt0176825	6.7	202
tt0176833	5.5	17
tt0176836	7.8	10
tt0176845	7.7	13
tt0176846	7.7	29
tt0176873	8.6	47
tt0176879	7.3	17
tt0176886	6.8	30
tt0176904	5.8	14
tt0176906	6.8	72
tt0176912	6.3	455
tt0176919	6.7	14
tt0176928	7.3	8
tt0176929	7.6	6
tt0176935	8.1	12
tt0176940	7.3	6
tt0176943	5.2	1506
tt0176946	7.1	8
tt0176948	4.9	486
tt0176949	2.9	16
tt0176953	6	113
tt0176965	6.4	5
tt0176967	4.4	21
tt0176972	6.8	39
tt0176983	7.8	16
tt0176985	5.6	6
tt0176988	6.7	77
tt0176995	7.7	15
tt0177006	7.6	14
tt0177008	4.9	20
tt0177020	5.6	8
tt0177023	7.1	149
tt0177025	8.6	29
tt0177029	7.5	68
tt0177047	6.8	32
tt0177048	7.3	32
tt0177058	6.2	22
tt0177061	6	154
tt0177072	6.2	14
tt0177073	6.5	284
tt0177080	5.8	153
tt0177089	5.8	9
tt0177092	6.8	12
tt0177093	7.2	11
tt0177095	7.8	23
tt0177100	5.4	27
tt0177103	8.8	15
tt0177109	6.1	10
tt0177112	6.9	11
tt0177119	5.8	368
tt0177152	5.8	125
tt0177157	6	7
tt0177159	7.4	30
tt0177160	7	15
tt0177165	7.4	8
tt0177172	3.7	60
tt0177176	4.4	19
tt0177199	6.9	8
tt0177206	6.5	48
tt0177211	7.2	39
tt0177215	5.7	1485
tt0177217	3.6	638
tt0177219	7.7	39
tt0177220	6.6	47
tt0177225	6.6	17
tt0177227	7.2	153
tt0177234	6.9	76
tt0177237	6	42
tt0177238	7.4	61
tt0177242	6.8	6972
tt0177244	5.7	261
tt0177255	7.7	11
tt0177260	7.4	30
tt0177267	7.6	3104
tt0177268	6.3	265
tt0177273	4.6	7
tt0177277	7.3	25
tt0177294	7.4	5
tt0177298	5.9	20
tt0177303	6.6	25
tt0177310	5.2	318
tt0177319	6.1	8
tt0177337	6.8	16
tt0177338	7.8	9
tt0177341	6.5	146
tt0177347	6.3	2229
tt0177349	7.9	36
tt0177350	6.5	40
tt0177392	5.3	11
tt0177394	5.8	762
tt0177401	4.1	143
tt0177418	6.1	35
tt0177422	6.2	42
tt0177481	6.9	11
tt0177483	5.4	117
tt0177484	7	75
tt0177488	4.6	26
tt0177489	4.7	119
tt0177503	4.9	40
tt0177506	6.4	36
tt0177507	7.6	4599
tt0177509	6.1	9
tt0177511	7.8	6952
tt0177514	5.4	168
tt0177532	7.2	9
tt0177534	6.3	437
tt0177536	5.6	65
tt0177572	4.5	160
tt0177576	5.7	123
tt0177578	6.3	45
tt0177621	5.3	21
tt0177624	8.8	13
tt0177642	6.8	71
tt0177648	6.7	9
tt0177655	6.3	173
tt0177666	7.7	39
tt0177668	5.8	213
tt0177680	7.3	32
tt0177682	7.1	16
tt0177705	6.5	43
tt0177721	5.9	709
tt0177725	6.6	137
tt0177740	5.6	95
tt0177746	6.3	1840
tt0177747	6.2	2930
tt0177749	7.2	1322
tt0177751	7.3	33
tt0177765	6.6	41
tt0177769	5.5	741
tt0177775	7.2	7
tt0177780	6	52
tt0177789	7.4	164539
tt0177793	5.5	21
tt0177813	8	8
tt0177822	9.2	3547
tt0177833	2.5	36
tt0177838	6.9	347
tt0177849	6.8	24
tt0177853	7.4	8
tt0177854	4.1	36
tt0177867	7.1	966
tt0177875	6.8	28
tt0177886	2.8	1192
tt0177894	7.9	12
tt0177898	4.3	528
tt0177906	5.4	69
tt0177915	6.2	87
tt0177921	6.9	710
tt0177923	7.1	21
tt0177930	6.8	193
tt0177937	6.2	5
tt0177939	5.3	8
tt0177943	5.3	776
tt0177944	5.6	263
tt0177945	6.8	20
tt0177946	7.1	143
tt0177959	5.4	98
tt0177963	6.9	78
tt0177967	4.9	479
tt0177969	8.4	8
tt0177970	8	24
tt0177973	8.1	70
tt0177978	3.4	242
tt0177989	9.2	7
tt0177992	6.5	36
tt0177995	6.8	8
tt0178008	7.2	13
tt0178022	6.4	1193
tt0178027	5.2	71
tt0178029	5.8	11
tt0178031	6.8	1052
tt0178045	5.6	48
tt0178052	6.3	583
tt0178055	6.7	60
tt0178063	9.2	20
tt0178066	7	18
tt0178071	6.6	35
tt0178073	6.6	23
tt0178084	5.2	160
tt0178086	7.3	44
tt0178093	6.3	8
tt0178106	4.8	30
tt0178120	6.1	14
tt0178122	2.8	151
tt0178124	5.8	21
tt0178151	5.3	20
tt0178153	4.6	10
tt0178160	5.5	48
